,story,sent_index,token_index,token,bio,lemma,pos,MatchesNeg,hasPrefix,hasPrefix&Antonym,hasSuffix,hasSuffix&Antonym
10002,wisteria02,248,18,.,O,.,.,False,False,False,False,False
10003,wisteria02,249,0,I,O,I,PRP,False,False,False,False,False
10004,wisteria02,249,1,may,O,may,MD,False,False,False,False,False
10005,wisteria02,249,2,add,O,add,VB,False,False,False,False,False
10006,wisteria02,249,3,that,O,that,IN,False,False,False,False,False
10007,wisteria02,249,4,Miss,O,Miss,NNP,False,False,False,False,False
10008,wisteria02,249,5,Burnet,O,Burnet,NNP,False,False,False,False,False
10009,wisteria02,249,6,'s,O,'s,POS,False,False,False,False,False
10010,wisteria02,249,7,age,O,age,NN,False,False,False,False,False
10011,wisteria02,249,8,and,O,and,CC,False,False,False,False,False
10012,wisteria02,249,9,character,O,character,NN,False,False,False,False,False
10013,wisteria02,249,10,make,O,make,VBP,False,False,False,False,False
10014,wisteria02,249,11,it,O,it,PRP,False,False,False,False,False
10015,wisteria02,249,12,certain,O,certain,JJ,False,False,False,False,False
10016,wisteria02,249,13,that,O,that,IN,False,False,False,False,False
10017,wisteria02,249,14,my,O,my,PRP$,False,False,False,False,False
10018,wisteria02,249,15,first,O,first,JJ,False,False,False,False,False
10019,wisteria02,249,16,idea,O,idea,NN,False,False,False,False,False
10020,wisteria02,249,17,that,O,that,IN,False,False,False,False,False
10021,wisteria02,249,18,there,O,there,EX,False,False,False,False,False
10022,wisteria02,249,19,might,O,might,MD,False,False,False,False,False
10023,wisteria02,249,20,be,O,be,VB,False,False,False,False,False
10024,wisteria02,249,21,a,O,a,DT,False,False,False,False,False
10025,wisteria02,249,22,love,O,love,JJ,False,False,False,False,False
10026,wisteria02,249,23,interest,O,interest,NN,False,False,False,False,False
10027,wisteria02,249,24,in,O,in,IN,False,False,False,False,False
10028,wisteria02,249,25,our,O,our,PRP$,False,False,False,False,False
10029,wisteria02,249,26,story,O,story,NN,False,False,False,False,False
10030,wisteria02,249,27,is,O,is,VBZ,False,False,False,False,False
10031,wisteria02,249,28,out,O,out,IN,False,False,False,False,False
10032,wisteria02,249,29,of,O,of,IN,False,False,False,False,False
10033,wisteria02,249,30,the,O,the,DT,False,False,False,False,False
10034,wisteria02,249,31,question,O,question,NN,False,False,False,False,False
10035,wisteria02,249,32,.,O,.,.,False,False,False,False,False
10036,wisteria02,250,0,``,O,``,``,False,False,False,False,False
10037,wisteria02,250,1,If,O,If,IN,False,False,False,False,False
10038,wisteria02,250,2,she,O,she,PRP,False,False,False,False,False
10039,wisteria02,250,3,wrote,O,wrote,VBD,False,False,False,False,False
10040,wisteria02,250,4,the,O,the,DT,False,False,False,False,False
10041,wisteria02,250,5,note,O,note,NN,False,False,False,False,False
10042,wisteria02,250,6,she,O,she,PRP,False,False,False,False,False
10043,wisteria02,250,7,was,O,wa,VBD,False,False,False,False,False
10044,wisteria02,250,8,presumably,O,presumably,RB,False,False,False,False,False
10045,wisteria02,250,9,the,O,the,DT,False,False,False,False,False
10046,wisteria02,250,10,friend,O,friend,NN,False,False,False,False,False
10047,wisteria02,250,11,and,O,and,CC,False,False,False,False,False
10048,wisteria02,250,12,confederate,O,confederate,NN,False,False,False,False,False
10049,wisteria02,250,13,of,O,of,IN,False,False,False,False,False
10050,wisteria02,250,14,Garcia,O,Garcia,NNP,False,False,False,False,False
10051,wisteria02,250,15,.,O,.,.,False,False,False,False,False
10052,wisteria02,251,0,What,O,What,WP,False,False,False,False,False
10053,wisteria02,251,1,",",O,",",",",False,False,False,False,False
10054,wisteria02,251,2,then,O,then,RB,False,False,False,False,False
10055,wisteria02,251,3,",",O,",",",",False,False,False,False,False
10056,wisteria02,251,4,might,O,might,MD,False,False,False,False,False
10057,wisteria02,251,5,she,O,she,PRP,False,False,False,False,False
10058,wisteria02,251,6,be,O,be,VB,False,False,False,False,False
10059,wisteria02,251,7,expected,O,expected,VBN,False,False,False,False,False
10060,wisteria02,251,8,to,O,to,TO,False,False,False,False,False
10061,wisteria02,251,9,do,O,do,VB,False,False,False,False,False
10062,wisteria02,251,10,if,O,if,IN,False,False,False,False,False
10063,wisteria02,251,11,she,O,she,PRP,False,False,False,False,False
10064,wisteria02,251,12,heard,O,heard,VBD,False,False,False,False,False
10065,wisteria02,251,13,of,O,of,IN,False,False,False,False,False
10066,wisteria02,251,14,his,O,his,PRP$,False,False,False,False,False
10067,wisteria02,251,15,death,O,death,NN,False,False,False,False,False
10068,wisteria02,251,16,?,O,?,.,False,False,False,False,False
10069,wisteria02,252,0,If,O,If,IN,False,False,False,False,False
10070,wisteria02,252,1,he,O,he,PRP,False,False,False,False,False
10071,wisteria02,252,2,met,O,met,VBD,False,False,False,False,False
10072,wisteria02,252,3,it,O,it,PRP,False,False,False,False,False
10073,wisteria02,252,4,in,O,in,IN,False,False,False,False,False
10074,wisteria02,252,5,some,O,some,DT,False,False,False,False,False
10075,wisteria02,252,6,nefarious,O,nefarious,JJ,False,False,False,False,False
10076,wisteria02,252,7,enterprise,O,enterprise,NN,False,False,False,False,False
10077,wisteria02,252,8,her,O,her,PRP$,False,False,False,False,False
10078,wisteria02,252,9,lips,O,lip,NNS,False,False,False,False,False
10079,wisteria02,252,10,might,O,might,MD,False,False,False,False,False
10080,wisteria02,252,11,be,O,be,VB,False,False,False,False,False
10081,wisteria02,252,12,sealed,O,sealed,VBN,False,False,False,False,False
10082,wisteria02,252,13,.,O,.,.,False,False,False,False,False
10083,wisteria02,253,0,Still,O,Still,RB,False,False,False,False,False
10084,wisteria02,253,1,",",O,",",",",False,False,False,False,False
10085,wisteria02,253,2,in,O,in,IN,False,False,False,False,False
10086,wisteria02,253,3,her,O,her,PRP$,False,False,False,False,False
10087,wisteria02,253,4,heart,O,heart,NN,False,False,False,False,False
10088,wisteria02,253,5,",",O,",",",",False,False,False,False,False
10089,wisteria02,253,6,she,O,she,PRP,False,False,False,False,False
10090,wisteria02,253,7,must,O,must,MD,False,False,False,False,False
10091,wisteria02,253,8,retain,O,retain,VB,False,False,False,False,False
10092,wisteria02,253,9,bitterness,O,bitterness,NN,False,False,False,False,False
10093,wisteria02,253,10,and,O,and,CC,False,False,False,False,False
10094,wisteria02,253,11,hatred,O,hatred,VBN,False,False,False,False,False
10095,wisteria02,253,12,against,O,against,IN,False,False,False,False,False
10096,wisteria02,253,13,those,O,those,DT,False,False,False,False,False
10097,wisteria02,253,14,who,O,who,WP,False,False,False,False,False
10098,wisteria02,253,15,had,O,had,VBD,False,False,False,False,False
10099,wisteria02,253,16,killed,O,killed,VBN,False,False,False,False,False
10100,wisteria02,253,17,him,O,him,PRP,False,False,False,False,False
10101,wisteria02,253,18,and,O,and,CC,False,False,False,False,False
10102,wisteria02,253,19,would,O,would,MD,False,False,False,False,False
10103,wisteria02,253,20,presumably,O,presumably,RB,False,False,False,False,False
10104,wisteria02,253,21,help,O,help,VB,False,False,False,False,False
10105,wisteria02,253,22,so,O,so,RB,False,False,False,False,False
10106,wisteria02,253,23,far,O,far,RB,False,False,False,False,False
10107,wisteria02,253,24,as,O,a,IN,False,False,False,False,False
10108,wisteria02,253,25,she,O,she,PRP,False,False,False,False,False
10109,wisteria02,253,26,could,O,could,MD,False,False,False,False,False
10110,wisteria02,253,27,to,O,to,TO,False,False,False,False,False
10111,wisteria02,253,28,have,O,have,VB,False,False,False,False,False
10112,wisteria02,253,29,revenge,O,revenge,NN,False,False,False,False,False
10113,wisteria02,253,30,upon,O,upon,IN,False,False,False,False,False
10114,wisteria02,253,31,them,O,them,PRP,False,False,False,False,False
10115,wisteria02,253,32,.,O,.,.,False,False,False,False,False
10116,wisteria02,254,0,Could,O,Could,MD,False,False,False,False,False
10117,wisteria02,254,1,we,O,we,PRP,False,False,False,False,False
10118,wisteria02,254,2,see,O,see,VB,False,False,False,False,False
10119,wisteria02,254,3,her,O,her,PRP,False,False,False,False,False
10120,wisteria02,254,4,",",O,",",",",False,False,False,False,False
10121,wisteria02,254,5,then,O,then,RB,False,False,False,False,False
10122,wisteria02,254,6,and,O,and,CC,False,False,False,False,False
10123,wisteria02,254,7,try,O,try,VB,False,False,False,False,False
10124,wisteria02,254,8,to,O,to,TO,False,False,False,False,False
10125,wisteria02,254,9,use,O,use,VB,False,False,False,False,False
10126,wisteria02,254,10,her,O,her,PRP$,False,False,False,False,False
10127,wisteria02,254,11,?,O,?,.,False,False,False,False,False
10128,wisteria02,255,0,That,O,That,DT,False,False,False,False,False
10129,wisteria02,255,1,was,O,wa,VBD,False,False,False,False,False
10130,wisteria02,255,2,my,O,my,PRP$,False,False,False,False,False
10131,wisteria02,255,3,first,O,first,JJ,False,False,False,False,False
10132,wisteria02,255,4,thought,O,thought,VBN,False,False,False,False,False
10133,wisteria02,255,5,.,O,.,.,False,False,False,False,False
10134,wisteria02,256,0,But,O,But,CC,False,False,False,False,False
10135,wisteria02,256,1,now,O,now,RB,False,False,False,False,False
10136,wisteria02,256,2,we,O,we,PRP,False,False,False,False,False
10137,wisteria02,256,3,come,O,come,VBP,False,False,False,False,False
10138,wisteria02,256,4,to,O,to,TO,False,False,False,False,False
10139,wisteria02,256,5,a,O,a,DT,False,False,False,False,False
10140,wisteria02,256,6,sinister,O,sinister,NN,False,False,False,False,False
10141,wisteria02,256,7,fact,O,fact,NN,False,False,False,False,False
10142,wisteria02,256,8,.,O,.,.,False,False,False,False,False
10143,wisteria02,257,0,Miss,O,Miss,NNP,False,False,False,False,False
10144,wisteria02,257,1,Burnet,O,Burnet,NNP,False,False,False,False,False
10145,wisteria02,257,2,has,O,ha,VBZ,False,False,False,False,False
10146,wisteria02,257,3,not,B-NEG,not,RB,True,False,False,False,False
10147,wisteria02,257,4,been,O,been,VBN,False,False,False,False,False
10148,wisteria02,257,5,seen,O,seen,VBN,False,False,False,False,False
10149,wisteria02,257,6,by,O,by,IN,False,False,False,False,False
10150,wisteria02,257,7,any,O,any,DT,False,False,False,False,False
10151,wisteria02,257,8,human,O,human,JJ,False,False,False,False,False
10152,wisteria02,257,9,eye,O,eye,NN,False,False,False,False,False
10153,wisteria02,257,10,since,O,since,IN,False,False,False,False,False
10154,wisteria02,257,11,the,O,the,DT,False,False,False,False,False
10155,wisteria02,257,12,night,O,night,NN,False,False,False,False,False
10156,wisteria02,257,13,of,O,of,IN,False,False,False,False,False
10157,wisteria02,257,14,the,O,the,DT,False,False,False,False,False
10158,wisteria02,257,15,murder,O,murder,NN,False,False,False,False,False
10159,wisteria02,257,16,.,O,.,.,False,False,False,False,False
10160,wisteria02,258,0,From,O,From,IN,False,False,False,False,False
10161,wisteria02,258,1,that,O,that,IN,False,False,False,False,False
10162,wisteria02,258,2,evening,O,evening,VBG,False,False,False,False,False
10163,wisteria02,258,3,she,O,she,PRP,False,False,False,False,False
10164,wisteria02,258,4,has,O,ha,VBZ,False,False,False,False,False
10165,wisteria02,258,5,utterly,O,utterly,RB,False,False,False,False,False
10166,wisteria02,258,6,vanished,O,vanished,VBN,False,False,False,False,False
10167,wisteria02,258,7,.,O,.,.,False,False,False,False,False
10168,wisteria02,259,0,Is,O,Is,VBZ,False,False,False,False,False
10169,wisteria02,259,1,she,O,she,PRP,False,False,False,False,False
10170,wisteria02,259,2,alive,O,alive,JJ,False,True,False,False,False
10171,wisteria02,259,3,?,O,?,.,False,False,False,False,False
10172,wisteria02,260,0,Has,O,Has,NNP,False,False,False,False,False
10173,wisteria02,260,1,she,O,she,PRP,False,False,False,False,False
10174,wisteria02,260,2,perhaps,O,perhaps,RB,False,False,False,False,False
10175,wisteria02,260,3,met,O,met,VBD,False,False,False,False,False
10176,wisteria02,260,4,her,O,her,PRP,False,False,False,False,False
10177,wisteria02,260,5,end,O,end,NN,False,False,False,False,False
10178,wisteria02,260,6,on,O,on,IN,False,False,False,False,False
10179,wisteria02,260,7,the,O,the,DT,False,False,False,False,False
10180,wisteria02,260,8,same,O,same,JJ,False,False,False,False,False
10181,wisteria02,260,9,night,O,night,NN,False,False,False,False,False
10182,wisteria02,260,10,as,O,a,IN,False,False,False,False,False
10183,wisteria02,260,11,the,O,the,DT,False,False,False,False,False
10184,wisteria02,260,12,friend,O,friend,NN,False,False,False,False,False
10185,wisteria02,260,13,whom,O,whom,WP,False,False,False,False,False
10186,wisteria02,260,14,she,O,she,PRP,False,False,False,False,False
10187,wisteria02,260,15,had,O,had,VBD,False,False,False,False,False
10188,wisteria02,260,16,summoned,O,summoned,VBN,False,False,False,False,False
10189,wisteria02,260,17,?,O,?,.,False,False,False,False,False
10190,wisteria02,261,0,Or,O,Or,CC,False,False,False,False,False
10191,wisteria02,261,1,is,O,is,VBZ,False,False,False,False,False
10192,wisteria02,261,2,she,O,she,PRP,False,False,False,False,False
10193,wisteria02,261,3,merely,O,merely,RB,False,False,False,False,False
10194,wisteria02,261,4,a,O,a,DT,False,False,False,False,False
10195,wisteria02,261,5,prisoner,O,prisoner,NN,False,False,False,False,False
10196,wisteria02,261,6,?,O,?,.,False,False,False,False,False
10197,wisteria02,262,0,There,O,There,EX,False,False,False,False,False
10198,wisteria02,262,1,is,O,is,VBZ,False,False,False,False,False
10199,wisteria02,262,2,the,O,the,DT,False,False,False,False,False
10200,wisteria02,262,3,point,O,point,NN,False,False,False,False,False
10201,wisteria02,262,4,which,O,which,WDT,False,False,False,False,False
10202,wisteria02,262,5,we,O,we,PRP,False,False,False,False,False
10203,wisteria02,262,6,still,O,still,RB,False,False,False,False,False
10204,wisteria02,262,7,have,O,have,VBP,False,False,False,False,False
10205,wisteria02,262,8,to,O,to,TO,False,False,False,False,False
10206,wisteria02,262,9,decide,O,decide,VB,False,False,False,False,False
10207,wisteria02,262,10,.,O,.,.,False,False,False,False,False
10208,wisteria02,263,0,``,O,``,``,False,False,False,False,False
10209,wisteria02,263,1,You,O,You,PRP,False,False,False,False,False
10210,wisteria02,263,2,will,O,will,MD,False,False,False,False,False
10211,wisteria02,263,3,appreciate,O,appreciate,VB,False,False,False,False,False
10212,wisteria02,263,4,the,O,the,DT,False,False,False,False,False
10213,wisteria02,263,5,difficulty,O,difficulty,NN,False,False,False,False,False
10214,wisteria02,263,6,of,O,of,IN,False,False,False,False,False
10215,wisteria02,263,7,the,O,the,DT,False,False,False,False,False
10216,wisteria02,263,8,situation,O,situation,NN,False,False,False,False,False
10217,wisteria02,263,9,",",O,",",",",False,False,False,False,False
10218,wisteria02,263,10,Watson,O,Watson,NNP,False,False,False,False,False
10219,wisteria02,263,11,.,O,.,.,False,False,False,False,False
10220,wisteria02,264,0,There,O,There,EX,False,False,False,False,False
10221,wisteria02,264,1,is,O,is,VBZ,False,False,False,False,False
10222,wisteria02,264,2,nothing,B-NEG,nothing,NN,False,False,False,False,False
10223,wisteria02,264,3,upon,O,upon,IN,False,False,False,False,False
10224,wisteria02,264,4,which,O,which,WDT,False,False,False,False,False
10225,wisteria02,264,5,we,O,we,PRP,False,False,False,False,False
10226,wisteria02,264,6,can,O,can,MD,False,False,False,False,False
10227,wisteria02,264,7,apply,O,apply,VB,False,False,False,False,False
10228,wisteria02,264,8,for,O,for,IN,False,False,False,False,False
10229,wisteria02,264,9,a,O,a,DT,False,False,False,False,False
10230,wisteria02,264,10,warrant,O,warrant,NN,False,False,False,False,False
10231,wisteria02,264,11,.,O,.,.,False,False,False,False,False
10232,wisteria02,265,0,Our,O,Our,PRP$,False,False,False,False,False
10233,wisteria02,265,1,whole,O,whole,JJ,False,False,False,False,False
10234,wisteria02,265,2,scheme,O,scheme,NN,False,False,False,False,False
10235,wisteria02,265,3,might,O,might,MD,False,False,False,False,False
10236,wisteria02,265,4,seem,O,seem,VB,False,False,False,False,False
10237,wisteria02,265,5,fantastic,O,fantastic,JJ,False,False,False,False,False
10238,wisteria02,265,6,if,O,if,IN,False,False,False,False,False
10239,wisteria02,265,7,laid,O,laid,VBN,False,False,False,False,False
10240,wisteria02,265,8,before,O,before,IN,False,False,False,False,False
10241,wisteria02,265,9,a,O,a,DT,False,False,False,False,False
10242,wisteria02,265,10,magistrate,O,magistrate,NN,False,False,False,False,False
10243,wisteria02,265,11,.,O,.,.,False,False,False,False,False
10244,wisteria02,266,0,The,O,The,DT,False,False,False,False,False
10245,wisteria02,266,1,woman,O,woman,NN,False,False,False,False,False
